,LSOA21 code,IMD score,IMD decile
2152,E01002262,16.019,6
11654,E01012279,16.02,6
14366,E01015127,16.02,6
26723,E01028152,16.023,6
10936,E01011500,16.026,6
28441,E01029975,16.027,6
7995,E01008403,16.027,6
2492,E01002618,16.027,6
5889,E01006208,16.03,6
20412,E01021491,16.03,6
28491,E01030027,16.031,6
29052,E01030610,16.032,6
26807,E01028237,16.035,6
25359,E01026701,16.035,6
16988,E01017898,16.04,6
28470,E01030006,16.04,6
18899,E01019917,16.04,6
6937,E01007299,16.042,6
18479,E01019482,16.042,6
19243,E01020274,16.043,6
4775,E01005037,16.044,6
15649,E01016478,16.045,6
18486,E01019489,16.046,6
3253,E01003411,16.046,6
22950,E01024180,16.048,6
3769,E01003951,16.049,6
16638,E01017527,16.049,6
29757,E01031342,16.05,6
1888,E01001988,16.053,6
14062,E01014813,16.053,6
30227,E01031839,16.053,6
10348,E01010885,16.054,6
30580,E01032222,16.055,6
26267,E01027669,16.055,6
29659,E01031240,16.055,6
16346,E01017212,16.06,6
1099,E01001149,16.06,6
15961,E01016817,16.06,6
12398,E01013056,16.061,6
16308,E01017174,16.065,6
29463,E01031031,16.066,6
15253,E01016056,16.067,6
31101,E01032803,16.067,6
20036,E01021104,16.067,6
23135,E01024378,16.068,6
30161,E01031770,16.068,6
3301,E01003459,16.068,6
30623,E01032266,16.068,6
4119,E01004353,16.068,6
4215,E01004451,16.07,6
26857,E01028290,16.073,6
27937,E01029446,16.073,6
26236,E01027637,16.074,6
1905,E01002005,16.075,6
19029,E01020056,16.075,6
13076,E01013764,16.076,6
30842,E01032493,16.079,6
21073,E01022187,16.082,6
3236,E01003394,16.083,6
1167,E01001217,16.083,6
29105,E01030665,16.086,6
6957,E01007319,16.086,6
5544,E01005861,16.087,6
19893,E01020961,16.088,6
21548,E01022700,16.089,6
318,E01000332,16.091,6
22275,E01023462,16.091,6
12382,E01013039,16.091,6
29014,E01030570,16.092,6
20693,E01021794,16.095,6
9036,E01009523,16.097,6
21096,E01022211,16.098,6
2653,E01002792,16.098,6
13746,E01014474,16.099,6
4650,E01004912,16.1,6
22229,E01023414,16.1,6
27328,E01028795,16.102,6
25494,E01026842,16.102,6
27977,E01029488,16.102,6
2604,E01002740,16.104,6
2558,E01002692,16.106,6
30328,E01031950,16.107,6
15724,E01016556,16.107,6
27775,E01029275,16.107,6
29449,E01031017,16.108,6
2925,E01003071,16.108,6
27893,E01029401,16.109,6
28902,E01030458,16.109,6
1212,E01001266,16.109,6
23282,E01024530,16.11,6
13309,E01014023,16.112,6
20077,E01021145,16.115,6
5952,E01006271,16.115,6
26856,E01028289,16.116,6
180,E01000193,16.117,6
22655,E01023858,16.118,6
595,E01000623,16.12,6
12929,E01013606,16.122,6
26762,E01028191,16.123,6
28124,E01029640,16.125,6
22411,E01023606,16.132,6
1039,E01001088,16.133,6
12639,E01013309,16.134,6
20135,E01021205,16.135,6
22856,E01024079,16.136,6
4248,E01004485,16.136,6
19796,E01020858,16.137,6
26648,E01028074,16.137,6
12632,E01013302,16.139,6
16677,E01017569,16.139,6
28671,E01030221,16.14,6
26091,E01027483,16.141,6
4294,E01004532,16.141,6
7102,E01007468,16.142,6
6706,E01007062,16.144,6
21219,E01022338,16.146,6
29204,E01030765,16.147,6
13686,E01014414,16.148,6
29939,E01031533,16.15,6
22146,E01023327,16.15,6
25387,E01026730,16.153,6
12265,E01012916,16.154,6
29920,E01031514,16.154,6
30363,E01031989,16.154,6
28525,E01030061,16.156,6
18985,E01020007,16.157,6
6180,E01006503,16.158,6
27898,E01029406,16.159,6
4373,E01004616,16.16,6
19152,E01020181,16.162,6
28544,E01030081,16.163,6
8417,E01008848,16.165,6
1296,E01001350,16.166,6
27380,E01028850,16.167,6
28009,E01029522,16.169,6
17446,E01018399,16.169,6
21832,E01023002,16.17,6
678,E01000709,16.171,6
30558,E01032200,16.172,6
19114,E01020143,16.173,6
18872,E01019888,16.173,6
31085,E01032780,16.174,6
7319,E01007692,16.176,6
15958,E01016813,16.177,6
21286,E01022410,16.177,6
3520,E01003694,16.177,6
30782,E01032431,16.177,6
30867,E01032519,16.178,6
695,E01000726,16.178,6
4378,E01004621,16.179,6
13667,E01014392,16.18,6
31301,E01033058,16.18,6
28098,E01029614,16.18,6
18144,E01019130,16.183,6
2550,E01002680,16.185,6
24595,E01025899,16.188,6
10531,E01011071,16.188,6
2184,E01002295,16.189,6
5379,E01005693,16.19,6
12831,E01013507,16.19,6
15677,E01016507,16.192,6
22733,E01023943,16.192,6
26862,E01028295,16.193,6
8738,E01009208,16.197,6
25589,E01026947,16.199,6
16504,E01017378,16.2,6
27983,E01029494,16.201,6
5317,E01005623,16.202,6
10848,E01011402,16.202,6
7643,E01008033,16.204,6
4897,E01005176,16.205,6
16949,E01017858,16.205,6
22697,E01023904,16.206,6
1157,E01001207,16.207,6
17958,E01018935,16.208,6
24786,E01026100,16.209,6
28151,E01029667,16.209,6
17785,E01018752,16.211,6
12841,E01013518,16.215,6
20801,E01021906,16.215,6
3478,E01003650,16.216,6
25889,E01027269,16.217,6
9680,E01010200,16.217,6
3613,E01003790,16.218,6
17429,E01018380,16.225,6
18806,E01019815,16.225,6
19215,E01020246,16.227,6
19803,E01020867,16.229,6
22861,E01024084,16.232,6
362,E01000376,16.232,6
7794,E01008195,16.233,6
24165,E01025456,16.233,6
15505,E01016325,16.233,6
4444,E01004697,16.233,6
7201,E01007570,16.236,6
27095,E01028542,16.237,6
22327,E01023518,16.238,6
23443,E01024700,16.239,6
2259,E01002371,16.24,6
2686,E01002828,16.243,6
7277,E01007649,16.243,6
17469,E01018422,16.244,6
26506,E01027926,16.244,6
19541,E01020586,16.244,6
9038,E01009525,16.244,6
22057,E01023236,16.244,6
11076,E01011651,16.245,6
15316,E01016124,16.246,6
16311,E01017177,16.246,6
31453,E01033262,16.247,6
14243,E01015004,16.248,6
23200,E01024447,16.248,6
24990,E01026316,16.25,6
6634,E01006988,16.251,6
11353,E01011941,16.252,6
27772,E01029271,16.253,6
13375,E01014089,16.253,6
23435,E01024692,16.254,6
29393,E01030957,16.256,6
146,E01000159,16.257,6
7038,E01007400,16.258,6
9056,E01009548,16.26,6
21144,E01022262,16.261,6
28358,E01029879,16.261,6
30185,E01031796,16.263,6
3127,E01003279,16.265,6
19737,E01020794,16.266,6
26850,E01028283,16.266,6
21876,E01023046,16.268,6
27016,E01028458,16.27,6
27771,E01029270,16.271,6
23219,E01024466,16.271,6
161,E01000174,16.271,6
1504,E01001565,16.271,6
28593,E01030135,16.272,6
22725,E01023934,16.274,6
9712,E01010233,16.277,6
17860,E01018834,16.277,6
25157,E01026492,16.277,6
14575,E01015349,16.277,6
1184,E01001236,16.278,6
19770,E01020830,16.278,6
18951,E01019971,16.279,6
21149,E01022267,16.28,6
3565,E01003741,16.28,6
29333,E01030896,16.283,6
23244,E01024491,16.284,6
9336,E01009848,16.287,6
10522,E01011062,16.289,6
19723,E01020778,16.289,6
23339,E01024592,16.29,6
23688,E01024961,16.291,6
1046,E01001095,16.293,6
5484,E01005801,16.294,6
19296,E01020329,16.294,6
4893,E01005172,16.295,6
18116,E01019100,16.295,6
7452,E01007830,16.297,6
17514,E01018472,16.297,6
15358,E01016167,16.297,6
17940,E01018917,16.299,6
28926,E01030482,16.299,6
325,E01000339,16.3,6
22370,E01023564,16.302,6
7148,E01007516,16.303,6
24459,E01025756,16.304,6
10952,E01011518,16.307,6
17017,E01017929,16.308,6
30913,E01032572,16.309,6
21986,E01023162,16.31,6
14116,E01014870,16.31,6
1113,E01001163,16.31,6
3532,E01003706,16.311,6
28397,E01029919,16.311,6
28946,E01030502,16.316,6
19950,E01021018,16.316,6
12423,E01013081,16.317,6
24033,E01025315,16.317,6
2766,E01002910,16.317,6
3575,E01003751,16.317,6
31452,E01033261,16.317,6
12152,E01012793,16.317,6
12768,E01013441,16.318,6
26459,E01027873,16.32,6
22959,E01024189,16.321,6
3776,E01003958,16.322,6
16901,E01017809,16.322,6
24939,E01026260,16.322,6
25546,E01026899,16.323,6
31857,E01034858,16.323741823778377,6
4404,E01004647,16.324,6
20430,E01021509,16.325,6
17768,E01018735,16.325,6
17190,E01018126,16.328,6
30370,E01031996,16.329,6
25668,E01027034,16.33,6
1571,E01001641,16.332,6
1024,E01001073,16.333,6
28258,E01029778,16.334,6
18056,E01019039,16.335,6
15608,E01016433,16.337,6
3084,E01003233,16.337,6
23107,E01024346,16.339,6
13640,E01014363,16.339,6
20825,E01021930,16.339,6
25185,E01026520,16.34,6
17713,E01018679,16.343,6
15642,E01016471,16.343,6
23277,E01024525,16.346,6
674,E01000705,16.348,6
5223,E01005523,16.35,6
26357,E01027763,16.352,6
5319,E01005625,16.353,6
14589,E01015363,16.353,6
29535,E01031107,16.354,6
6689,E01007045,16.356,6
19070,E01020099,16.357,6
16086,E01016943,16.357,6
2939,E01003085,16.358,6
23166,E01024411,16.36,6
15484,E01016304,16.362,6
17831,E01018804,16.362,6
25423,E01026769,16.363,6
18516,E01019521,16.364,6
17649,E01018612,16.365,6
22206,E01023390,16.367,6
19471,E01020510,16.37,6
18325,E01019321,16.37,6
24250,E01025541,16.372,6
11062,E01011636,16.373,6
20323,E01021398,16.373,6
3964,E01004165,16.373,6
62,E01000069,16.375,6
28355,E01029876,16.375,6
21224,E01022343,16.381,6
18158,E01019145,16.381,6
20895,E01022000,16.383,6
14426,E01015191,16.384,6
15326,E01016134,16.384,6
20329,E01021404,16.387,6
12427,E01013085,16.39,6
29733,E01031316,16.39,6
20511,E01021597,16.394,6
4496,E01004753,16.395,6
17246,E01018186,16.397,6
26213,E01027613,16.397,6
25549,E01026902,16.397,6
31168,E01032884,16.398,6
5908,E01006227,16.399,6
21507,E01022656,16.4,6
20669,E01021770,16.401,6
4791,E01005053,16.402,6
17119,E01018051,16.403,6
24926,E01026247,16.404,6
29124,E01030684,16.405,6
27800,E01029300,16.407,6
27491,E01028969,16.409,6
25277,E01026615,16.411,6
3763,E01003945,16.412,6
27428,E01028902,16.413,6
13179,E01013875,16.418,6
12285,E01012937,16.418,6
29611,E01031189,16.418,6
20657,E01021758,16.42,6
27827,E01029331,16.42,6
27397,E01028868,16.42,6
23864,E01025144,16.421,6
25854,E01027232,16.421,6
3170,E01003327,16.422,6
7087,E01007452,16.422,6
3527,E01003701,16.423,6
25439,E01026785,16.425,6
28301,E01029821,16.425,6
25543,E01026896,16.426,6
2616,E01002754,16.43,6
4283,E01004521,16.432,6
22175,E01023359,16.432,6
19477,E01020516,16.432,6
31044,E01032716,16.433,6
11916,E01012552,16.433,6
2224,E01002335,16.434,6
12949,E01013627,16.434,6
9834,E01010359,16.435,6
6996,E01007358,16.435,6
29774,E01031359,16.435,6
21585,E01022737,16.436,6
12697,E01013369,16.436,6
11071,E01011646,16.437,6
10959,E01011525,16.437,6
26186,E01027584,16.44,6
2246,E01002358,16.44,6
21648,E01022802,16.44,6
2499,E01002625,16.44,6
21333,E01022464,16.441,6
16883,E01017791,16.442,6
25435,E01026781,16.445,6
4260,E01004497,16.446,6
14579,E01015353,16.446,6
20709,E01021810,16.448,6
3980,E01004181,16.45,6
1332,E01001387,16.451,6
26318,E01027720,16.452,6
24958,E01026282,16.452,6
5897,E01006216,16.455,6
20558,E01021647,16.455,6
10587,E01011127,16.456,6
26840,E01028273,16.456,6
8277,E01008696,16.458,6
14894,E01015688,16.458,6
5320,E01005626,16.465,6
22429,E01023624,16.466,6
17858,E01018832,16.468,6
2926,E01003072,16.47,6
5540,E01005857,16.471,6
18875,E01019891,16.475,6
27722,E01029219,16.476,6
916,E01000960,16.477,6
1732,E01001829,16.477,6
24980,E01026306,16.479,6
250,E01000264,16.482,6
19159,E01020188,16.482,6
6346,E01006685,16.482,6
24257,E01025548,16.482,6
29069,E01030629,16.484,6
21115,E01022233,16.484,6
12499,E01013160,16.484,6
7520,E01007908,16.485,6
19428,E01020467,16.486,6
27564,E01029052,16.486,6
23565,E01024833,16.487,6
414,E01000430,16.489,6
7614,E01008003,16.489,6
12466,E01013125,16.491,6
17472,E01018425,16.492,6
7349,E01007724,16.493,6
2064,E01002170,16.493,6
21118,E01022236,16.497,6
29991,E01031586,16.499,6
22554,E01023752,16.499,6
13050,E01013738,16.5,6
14304,E01015065,16.501,6
15021,E01015818,16.502,6
30987,E01032652,16.503,6
15896,E01016745,16.506,6
2757,E01002901,16.507,6
16188,E01017047,16.508,6
553,E01000576,16.509,6
29815,E01031402,16.509,6
7717,E01008111,16.509,6
25730,E01027100,16.51,6
4798,E01005060,16.51,6
16942,E01017851,16.51,6
21759,E01022927,16.51,6
25690,E01027057,16.51,6
18653,E01019660,16.511,6
18358,E01019356,16.511,6
27077,E01028523,16.511,6
16019,E01016876,16.513,6
23536,E01024804,16.514,6
16812,E01017717,16.515,6
14454,E01015220,16.516,6
27646,E01029139,16.516,6
18866,E01019878,16.517,6
30876,E01032530,16.519,6
24223,E01025514,16.52,6
21372,E01022506,16.525,6
17106,E01018036,16.525,6
2532,E01002661,16.528,6
8618,E01009069,16.528,6
5055,E01005345,16.53,6
23568,E01024836,16.53,6
10053,E01010582,16.534,6
27131,E01028580,16.534,6
18065,E01019048,16.534,6
16902,E01017810,16.537,6
4282,E01004520,16.54,6
28403,E01029926,16.541,6
3470,E01003642,16.546,6
30746,E01032395,16.547,6
28810,E01030363,16.549,6
16165,E01017023,16.55,6
18879,E01019897,16.55,6
21852,E01023022,16.551,6
2510,E01002636,16.552,6
18328,E01019324,16.552,6
25800,E01027176,16.553,6
10420,E01010957,16.553,6
3656,E01003833,16.556,6
23128,E01024371,16.557,6
13453,E01014171,16.558,6
26566,E01027988,16.559,6
17129,E01018061,16.559,6
6597,E01006949,16.563,6
18960,E01019982,16.566,6
22405,E01023600,16.566,6
2109,E01002218,16.566,6
23288,E01024536,16.569,6
9454,E01009968,16.57,6
22720,E01023927,16.57,6
16167,E01017025,16.573,6
16873,E01017781,16.574,6
16113,E01016971,16.576,6
1502,E01001563,16.576,6
3210,E01003368,16.576,6
9646,E01010165,16.576,6
18647,E01019654,16.577,6
10005,E01010534,16.579,6
27692,E01029189,16.58,6
16110,E01016968,16.581,6
10419,E01010956,16.583,6
9519,E01010035,16.583,6
20128,E01021198,16.584,6
10534,E01011074,16.585,6
18602,E01019608,16.586,6
8587,E01009034,16.587,6
31676,E01033590,16.588,6
25270,E01026608,16.588,6
31455,E01033264,16.589,6
17094,E01018020,16.589,6
28054,E01029569,16.59,6
20119,E01021187,16.591,6
24047,E01025329,16.593,6
25004,E01026331,16.593,6
21450,E01022592,16.593,6
11274,E01011861,16.595,6
11596,E01012213,16.595,6
8593,E01009041,16.596,6
7185,E01007554,16.596,6
21966,E01023138,16.597,6
675,E01000706,16.599,6
6566,E01006918,16.599,6
31618,E01033494,16.599,6
11215,E01011802,16.6,6
25335,E01026675,16.6,6
15560,E01016385,16.6,6
20587,E01021683,16.6,6
12864,E01013541,16.601,6
14362,E01015123,16.602,6
19417,E01020453,16.603,6
29481,E01031049,16.604,6
25428,E01026774,16.604,6
25076,E01026404,16.604,6
18939,E01019959,16.605,6
20081,E01021149,16.605,6
25060,E01026387,16.606,6
14831,E01015620,16.606,6
19889,E01020956,16.607,6
14514,E01015286,16.61,6
5074,E01005364,16.61,6
18917,E01019936,16.611,6
17796,E01018764,16.613,6
14563,E01015336,16.613,6
30343,E01031967,16.614,6
10866,E01011420,16.615,6
20789,E01021894,16.616,6
25535,E01026887,16.617,6
30469,E01032103,16.618,6
29791,E01031376,16.619,6
23066,E01024303,16.619,6
20881,E01021986,16.619,6
22450,E01023645,16.619,6
18192,E01019180,16.619,6
19412,E01020447,16.623,6
15873,E01016719,16.626,6
19130,E01020159,16.627,6
21469,E01022614,16.629,6
13261,E01013970,16.629,6
24166,E01025457,16.63,6
13507,E01014225,16.63,6
20359,E01021435,16.632,6
4281,E01004519,16.635,6
25569,E01026922,16.636,6
8726,E01009189,16.636,6
12711,E01013383,16.638,6
2784,E01002928,16.639,6
2461,E01002586,16.639,6
9527,E01010043,16.643,6
18734,E01019741,16.646,6
7216,E01007585,16.647,6
7631,E01008020,16.647,6
12931,E01013609,16.647,6
19638,E01020685,16.647,6
31077,E01032770,16.648,6
25710,E01027079,16.649,6
19193,E01020223,16.651,6
22210,E01023394,16.653,6
27439,E01028913,16.655,6
2884,E01003030,16.656,6
1258,E01001312,16.657,6
9316,E01009828,16.657,6
17755,E01018722,16.659,6
20469,E01021551,16.661,6
19201,E01020232,16.662,6
23647,E01024915,16.663,6
19587,E01020632,16.663,6
17786,E01018753,16.664,6
17843,E01018817,16.666,6
132,E01000142,16.669,6
27495,E01028973,16.67,6
14229,E01014989,16.673,6
7239,E01007609,16.674,6
20204,E01021275,16.675,6
26437,E01027849,16.675,6
13903,E01014642,16.676,6
1353,E01001408,16.678,6
13078,E01013766,16.678,6
3593,E01003770,16.679,6
27536,E01029020,16.679,6
28281,E01029801,16.68,6
3188,E01003345,16.681,6
12655,E01013325,16.682,6
22774,E01023987,16.682,6
20876,E01021981,16.685,6
26284,E01027686,16.686,6
3850,E01004049,16.687,6
12606,E01013276,16.69,6
30347,E01031971,16.696,6
20591,E01021689,16.698,6
27721,E01029218,16.7,6
30480,E01032114,16.701,6
25274,E01026612,16.703,6
20798,E01021903,16.704,6
1037,E01001086,16.705,6
12654,E01013324,16.706,6
27040,E01028484,16.707,6
22526,E01023723,16.707,6
9556,E01010075,16.708,6
29161,E01030721,16.709,6
25324,E01026664,16.71,6
2584,E01002719,16.71,6
13541,E01014264,16.71,6
9711,E01010232,16.711,6
6101,E01006420,16.711,6
22562,E01023761,16.712,6
2262,E01002374,16.712,6
19437,E01020476,16.713,6
30451,E01032082,16.714,6
27694,E01029191,16.714,6
12819,E01013495,16.715,6
24834,E01026151,16.716,6
8656,E01009108,16.716,6
13628,E01014351,16.716,6
10252,E01010786,16.717,6
15184,E01015985,16.718,6
12460,E01013119,16.722,6
10065,E01010594,16.723,6
23729,E01025002,16.723,6
16254,E01017114,16.723,6
11621,E01012242,16.724,6
21420,E01022561,16.726,6
5343,E01005649,16.729,6
25053,E01026380,16.729,6
28766,E01030318,16.73,6
13637,E01014360,16.731,6
21131,E01022249,16.732,6
5619,E01005936,16.732,6
30072,E01031673,16.733,6
17217,E01018156,16.734,6
22758,E01023970,16.734,6
31054,E01032734,16.737,6
15640,E01016469,16.739,6
6703,E01007059,16.741,6
27130,E01028579,16.745,6
3528,E01003702,16.747,6
10173,E01010705,16.747,6
20187,E01021258,16.748,6
22426,E01023621,16.748,6
28960,E01030516,16.751,6
25110,E01026441,16.752,6
7089,E01007455,16.752,6
2798,E01002943,16.752,6
26889,E01028323,16.753,6
14204,E01014960,16.754,6
6673,E01007029,16.754,6
23345,E01024598,16.756,6
23477,E01024736,16.758,6
13460,E01014178,16.759,6
1755,E01001852,16.762,6
30725,E01032374,16.763,6
18264,E01019256,16.765,6
17112,E01018042,16.766,6
21895,E01023065,16.767,6
18382,E01019381,16.767,6
28157,E01029673,16.767,6
30706,E01032353,16.77,6
21373,E01022507,16.771,6
9172,E01009681,16.773,6
22569,E01023769,16.774,6
3077,E01003226,16.774,6
28760,E01030312,16.774,6
15305,E01016113,16.774,6
21357,E01022489,16.775,6
28690,E01030240,16.775,6
19146,E01020175,16.776,6
10981,E01011551,16.777,6
20577,E01021668,16.777,6
19124,E01020153,16.778,6
7333,E01007707,16.779,6
18340,E01019336,16.781,6
26181,E01027578,16.782,6
15674,E01016504,16.782,6
26358,E01027764,16.783,6
1465,E01001525,16.784,6
12169,E01012810,16.787,6
7937,E01008342,16.787,6
25421,E01026767,16.787,6
18319,E01019315,16.79,6
18906,E01019924,16.79,6
3074,E01003223,16.79,6
23831,E01025107,16.791,6
18997,E01020020,16.792,6
30768,E01032417,16.793,6
5643,E01005961,16.794,6
14478,E01015244,16.794,6
10396,E01010933,16.797,6
13024,E01013710,16.799,6
2382,E01002496,16.8,6
25244,E01026580,16.8,6
7686,E01008078,16.801,6
18076,E01019060,16.802,6
27497,E01028975,16.802,6
2208,E01002319,16.802,6
16662,E01017554,16.804,6
13856,E01014591,16.804,6
30360,E01031985,16.805,6
19986,E01021054,16.805,6
1395,E01001451,16.806,6
31139,E01032846,16.806,6
29926,E01031520,16.807,6
21312,E01022442,16.809,6
24806,E01026120,16.809,6
11794,E01012426,16.81,6
26227,E01027628,16.814,6
27881,E01029389,16.816,6
30219,E01031831,16.817,6
130,E01000140,16.817,6
10020,E01010549,16.818,6
10614,E01011156,16.821,6
4663,E01004925,16.821,6
5095,E01005387,16.821,6
26092,E01027484,16.823,6
9044,E01009531,16.825,6
21146,E01022264,16.826,6
4211,E01004447,16.828,6
31201,E01032935,16.828,6
18588,E01019594,16.829,6
26888,E01028322,16.829,6
6672,E01007028,16.83,6
23185,E01024432,16.831,6
25998,E01027383,16.834,6
15732,E01016564,16.834,6
27841,E01029348,16.835,6
9264,E01009776,16.837,6
29653,E01031234,16.837,6
21745,E01022911,16.84,6
19891,E01020959,16.841,6
9905,E01010431,16.842,6
13610,E01014333,16.843,6
30275,E01031893,16.843,6
