LSOA code (2011),Total population: mid 2015 (excluding prisoners)
E01030301,1736.00
E01030302,1657.00
E01030303,1844.00
E01030304,1729.00
E01030305,1773.00
E01030306,1715.00
E01030307,1706.00
E01030308,1768.00
E01030309,1644.00
E01030310,2094.00
E01030311,1558.00
E01030312,1363.00
E01030313,1589.00
E01030314,1666.00
E01030315,1641.00
E01030316,1635.00
E01030317,1843.00
E01030318,1609.00
E01030319,2079.00
E01030320,1889.00
E01030321,1599.00
E01030322,1975.00
E01030323,1361.00
E01030324,1707.00
E01030325,1590.00
E01030326,1577.00
E01030327,1631.00
E01030328,1652.00
E01030329,1494.00
E01030330,1572.00
E01030331,1567.00
E01030332,1514.00
E01030333,1388.00
E01030334,1512.00
E01030335,1864.00
E01030336,1914.00
E01030337,1719.00
E01030338,1686.00
E01030339,1393.00
E01030340,1609.00
E01030341,1824.00
E01030342,1837.00
E01030343,1754.00
E01030344,1642.00
E01030345,1768.00
E01030346,1436.00
E01030347,1703.00
E01030348,1549.00
E01030349,1676.00
E01030350,1670.00
E01030351,1548.00
E01030352,1649.00
E01030353,1559.00
E01030354,1745.00
E01030355,1578.00
E01030356,1373.00
E01030357,1585.00
E01030358,1511.00
E01030359,2381.00
E01030360,1673.00
E01030361,2023.00
E01030362,1322.00
E01030363,1827.00
E01030364,1452.00
E01030365,1563.00
E01030366,1885.00
E01030367,1581.00
E01030368,1480.00
E01030369,2306.00
E01030370,1727.00
E01030371,1497.00
E01030372,1325.00
E01030373,1563.00
E01030374,1661.00
E01030375,1773.00
E01030376,1350.00
E01030377,2412.00
E01030378,1649.00
E01030379,1597.00
E01030380,1437.00
E01030381,1551.00
E01030382,1432.00
E01030383,3019.00
E01030384,2902.00
E01030385,1605.00
E01030386,1444.00
E01030387,1762.00
E01030388,1339.00
E01030389,1579.00
E01030390,1925.00
E01030391,1851.00
E01030392,1928.00
E01030393,1940.00
E01030394,1780.00
E01030395,1792.00
E01030396,1784.00
E01030398,1841.00
E01030399,2189.00
E01030400,1754.00
E01030401,2554.00
E01030402,2011.00
E01030403,1597.00
E01030404,1571.00
E01030405,1773.00
E01030406,1652.00
E01030407,1355.00
E01030408,1861.00
E01030409,1452.00
E01030410,1365.00
E01030411,2641.00
E01030412,2025.00
E01030413,2085.00
E01030414,1225.00
E01030415,1659.00
E01030416,1347.00
E01030417,1357.00
E01030418,1448.00
E01030419,1822.00
E01030420,1259.00
E01030421,1446.00
E01030422,1476.00
E01030423,1635.00
E01030424,1632.00
E01030425,1571.00
E01030426,1435.00
E01030427,1505.00
E01030428,1323.00
E01030429,1607.00
E01030430,1530.00
E01030431,1549.00
E01030432,1590.00
E01030433,1739.00
E01030434,1683.00
E01030435,1934.00
E01030436,2315.00
E01030437,2189.00
E01030438,1734.00
E01030439,1683.00
E01030440,1629.00
E01030441,1293.00
E01030442,1493.00
E01030443,1355.00
E01030444,1585.00
E01030445,1493.00
E01030446,1449.00
E01030447,1437.00
E01030448,1587.00
E01030449,1485.00
E01030450,2576.00
E01030451,1995.00
E01030452,2130.00
E01030453,1603.00
E01030454,1690.00
E01030455,1679.00
E01030456,1427.00
E01030457,1849.00
E01030458,1285.00
E01030459,1212.00
E01030460,1670.00
E01030461,1659.00
E01030462,1779.00
E01030463,1576.00
E01030464,1672.00
E01030465,1416.00
E01030466,1519.00
E01030467,1735.00
E01030468,4769.00
E01030469,1490.00
E01030470,3288.00
E01030471,1272.00
E01030472,1369.00
E01030473,1667.00
E01030474,2622.00
E01030475,1352.00
E01030476,1203.00
E01030477,1783.00
E01030478,2056.00
E01030479,1871.00
E01030480,1884.00
E01030481,1817.00
E01030482,1476.00
E01030483,1450.00
E01030484,1721.00
E01030485,1827.00
E01030486,1670.00
E01030487,1701.00
E01030488,2310.00
E01030489,2790.00
E01030490,1711.00
E01030491,1911.00
E01030492,2042.00
E01030493,1391.00
E01030494,1833.00
E01030495,1935.00
E01030496,1738.00
E01030497,1718.00
E01030498,1531.00
E01030499,1571.00
E01030500,1589.00
E01030501,1715.00
E01030502,1337.00
E01030503,1412.00
E01030504,1120.00
E01030505,1581.00
E01030506,1352.00
E01030507,1276.00
E01030508,1318.00
E01030509,1173.00
E01030510,1844.00
E01030511,1669.00
E01030512,1596.00
E01030513,1366.00
E01030514,1435.00
E01030515,1841.00
E01030516,1264.00
E01030517,1538.00
E01030518,1409.00
E01030519,1530.00
E01030520,1411.00
E01030521,1582.00
E01030522,1361.00
E01030523,1185.00
E01030524,2037.00
E01030525,1497.00
E01030526,1355.00
E01030527,1583.00
E01030528,1507.00
E01030529,1698.00
E01030530,1280.00
E01030531,2462.00
E01030532,1506.00
E01030533,1413.00
E01030534,1348.00
E01030535,1907.00
E01030536,1935.00
E01030537,1665.00
E01030538,1747.00
E01030539,1787.00
E01030540,2014.00
E01030541,1334.00
E01030542,1333.00
E01030543,1620.00
E01030544,1717.00
E01030545,1533.00
E01030546,1615.00
E01030547,1654.00
E01030548,2014.00
E01030549,1818.00
E01030550,1837.00
E01030551,1633.00
E01030552,1503.00
E01030553,1823.00
E01030554,1127.00
E01030555,1808.00
E01030556,1975.00
E01030557,1919.00
E01030558,2243.00
E01030559,1316.00
E01030560,1686.00
E01030561,1481.00
E01030562,1272.00
E01030563,1281.00
E01030564,1419.00
E01030565,1505.00
E01030566,1541.00
E01030567,1647.00
E01030568,1595.00
E01030569,2894.00
E01030570,1650.00
E01030571,1588.00
E01030572,2135.00
E01030573,1862.00
E01030574,1914.00
E01030575,2290.00
E01030576,1693.00
E01030577,1643.00
E01030578,1435.00
E01030579,1524.00
E01030580,2317.00
E01030581,2005.00
E01030582,1375.00
E01030583,1522.00
E01030584,1610.00
E01030585,1569.00
E01030586,1780.00
E01030587,1505.00
E01030588,1477.00
E01030589,1804.00
E01030590,1869.00
E01030591,1485.00
E01030592,1947.00
E01030593,1449.00
E01030594,1880.00
E01030595,1524.00
E01030596,1514.00
E01030597,1659.00
E01030598,1667.00
E01030599,1540.00
E01030600,1562.00
E01030601,1682.00
E01030602,1820.00
E01030603,1535.00
E01030604,1557.00
E01030605,1529.00
E01030606,1465.00
E01030607,1868.00
E01030608,1354.00
E01030609,1719.00
E01030610,1445.00
E01030611,3186.00
E01030612,2794.00
E01030613,2079.00
E01030614,1737.00
E01030615,1802.00
E01030616,1678.00
E01030617,1702.00
E01030618,1951.00
E01030619,1539.00
E01030620,1781.00
E01030621,1684.00
E01030622,1929.00
E01030623,2284.00
E01030624,1477.00
E01030625,1636.00
E01030626,1056.00
E01030627,1829.00
E01030628,1426.00
E01030629,1182.00
E01030630,1637.00
E01030631,1539.00
E01030632,1354.00
E01030633,1461.00
E01030634,1458.00
E01030635,1600.00
E01030636,1145.00
E01030637,1195.00
E01030638,1536.00
E01030639,1510.00
E01030640,1564.00
E01030641,1636.00
E01030642,1668.00
E01030643,1463.00
E01030644,1264.00
E01030645,2082.00
E01030646,2123.00
E01030647,1615.00
E01030648,1677.00
E01030649,2103.00
E01030650,1277.00
E01030651,1417.00
E01030652,1764.00
E01030653,1415.00
E01030654,1443.00
E01030655,1616.00
E01030656,1621.00
E01030657,1568.00
E01030658,1387.00
E01030659,1732.00
E01030660,2323.00
E01030661,1974.00
E01030662,1574.00
E01030663,1664.00
E01030664,1722.00
E01030665,1583.00
E01030666,1767.00
E01030667,1513.00
E01030668,1888.00
E01030669,1720.00
E01030670,1637.00
E01030671,3176.00
E01030672,2980.00
E01030673,1040.00
E01030674,1533.00
E01030675,1464.00
E01030676,1473.00
E01030677,1620.00
E01030678,1309.00
E01030679,1259.00
E01030680,1505.00
E01030681,1691.00
E01030682,1363.00
E01030683,1400.00
E01030684,1438.00
E01030685,1611.00
E01030686,1480.00
E01030687,1214.00
E01030688,1493.00
E01030689,1392.00
E01030690,1901.00
E01030691,1720.00
E01030692,1254.00
E01030693,1221.00
E01030694,1423.00
E01030695,1311.00
E01030696,1516.00
E01030697,1700.00
E01030698,1680.00
E01030699,1497.00
E01030700,1762.00
E01030701,1529.00
E01030702,1243.00
E01030703,1609.00
E01030704,1434.00
E01030705,1624.00
E01030706,1374.00
E01030707,1898.00
E01030708,1612.00
E01030709,1643.00
E01030710,1848.00
E01030711,1955.00
E01030712,1429.00
E01030713,1221.00
E01030714,1279.00
E01030715,1546.00
E01030716,1562.00
E01030717,1617.00
E01030718,1267.00
E01030719,1522.00
E01030720,1558.00
E01030721,1558.00
E01030722,1624.00
E01030723,1563.00
E01030724,1543.00
E01030725,1855.00
E01030726,1708.00
E01030727,1892.00
E01030728,1628.00
E01030729,1536.00
E01030730,1749.00
E01030731,1934.00
E01030732,1424.00
E01030733,1635.00
E01030734,1578.00
E01030735,1662.00
E01030736,1988.00
E01030737,1498.00
E01030738,1584.00
E01030739,1712.00
E01030740,1874.00
E01030741,1808.00
E01030742,2000.00
E01030743,1632.00
E01030744,1771.00
E01030745,1669.00
E01030746,1775.00
E01030747,1409.00
E01030748,1754.00
E01030749,1531.00
E01030750,1617.00
E01030751,1515.00
E01030752,1704.00
E01030753,1789.00
E01030754,1557.00
E01030755,2117.00
E01030756,1566.00
E01030757,1712.00
E01030758,1191.00
E01030759,1597.00
E01030760,1645.00
E01030761,1642.00
E01030762,1879.00
E01030763,1201.00
E01030764,1242.00
E01030765,1397.00
E01030766,1670.00
E01030767,1730.00
E01030768,1394.00
E01030769,1564.00
E01030770,1460.00
E01030771,1276.00
E01030772,1474.00
E01030773,1468.00
E01030774,1395.00
E01030775,1539.00
E01030776,1600.00
E01030777,1627.00
E01030778,1807.00
E01030779,1754.00
E01030780,1673.00
E01030781,1635.00
E01030782,1563.00
E01030783,1579.00
E01030784,2840.00
E01030785,1425.00
E01030786,1921.00
E01030787,1342.00
E01030788,1479.00
E01030789,1530.00
E01030790,1815.00
E01030791,1683.00
E01030792,1320.00
E01030793,1769.00
E01030794,1614.00
E01030795,2272.00
E01030796,1391.00
E01030797,1505.00
E01030798,1567.00
E01030799,1375.00
E01030800,1716.00
E01030801,1656.00
E01030802,1676.00
E01030803,1793.00
E01030804,1773.00
E01030805,1702.00
E01030806,1505.00
E01030807,1488.00
E01030808,1585.00
E01030809,1447.00
E01030810,1427.00
E01030811,1557.00
E01030812,1604.00
E01030813,1638.00
E01030814,1338.00
E01030815,1512.00
E01030816,1493.00
E01030817,1428.00
E01030818,1227.00
E01030819,1557.00
E01030820,1757.00
E01030821,2255.00
E01030822,1978.00
E01030823,2262.00
E01030824,1556.00
E01030825,1360.00
E01030826,1460.00
E01030827,1636.00
E01030828,1412.00
E01030829,1673.00
E01030830,1359.00
E01030831,2240.00
E01030832,1331.00
E01030833,1424.00
E01030834,1457.00
E01030835,1537.00
E01030836,1495.00
E01030837,1551.00
E01030838,1305.00
E01030839,1509.00
E01030840,1460.00
E01030841,1282.00
E01030842,1937.00
E01030843,1604.00
E01030844,1948.00
E01030845,1195.00
E01030846,1545.00
E01030847,1748.00
E01030848,2155.00
E01030850,2343.00
E01030851,2112.00
E01030852,2010.00
E01030853,1747.00
E01030854,1915.00
E01030855,1745.00
E01030856,1665.00
E01030857,2359.00
E01030858,2432.00
E01030859,2088.00
E01030860,2212.00
E01030861,2125.00
E01030862,1841.00
E01030863,1861.00
E01030864,1532.00
E01030865,1621.00
E01030866,1591.00
E01030867,1394.00
E01030868,1369.00
E01030869,1173.00
E01030870,1597.00
E01030871,1744.00
E01030872,1739.00
E01030873,1455.00
E01030874,1852.00
E01030875,1419.00
E01030876,1241.00
E01030877,1174.00
E01030878,1592.00
E01030879,1148.00
E01030880,2267.00
E01030881,1505.00
E01030882,1449.00
E01030883,1428.00
E01030884,1558.00
E01030885,1663.00
E01030886,1262.00
E01030887,1406.00
E01030888,1605.00
E01030889,1524.00
E01030890,1546.00
E01030891,1584.00
E01030892,1276.00
E01030893,1943.00
E01030894,1645.00
E01030895,1542.00
E01030896,1209.00
E01030897,1343.00
E01030898,1637.00
E01030899,1558.00
E01030900,1229.00
E01030901,1374.00
E01030902,1294.00
E01030903,1589.00
E01030904,1393.00
E01030905,1732.00
E01030906,1758.00
E01030907,1314.00
E01030908,1717.00
E01030909,1257.00
E01030910,1221.00
E01030911,1537.00
E01030912,1276.00
E01030913,1233.00
E01030914,1349.00
E01030915,1623.00
E01030916,1815.00
E01030917,1163.00
E01030918,1189.00
E01030919,2001.00
E01030920,1558.00
E01030921,1657.00
E01030922,1604.00
E01030923,1477.00
E01030924,1254.00
E01030925,1612.00
E01030926,1523.00
E01030927,1318.00
E01030928,1764.00
E01030929,1587.00
E01030930,1601.00
E01030931,1741.00
E01030932,1521.00
E01030933,1811.00
E01030934,1608.00
E01030935,1301.00
E01030937,1646.00
E01030938,1335.00
E01030939,1135.00
E01030940,1785.00
E01030941,1531.00
E01030942,1417.00
E01030943,1304.00
E01030944,1465.00
E01030945,1184.00
E01030946,1413.00
E01030947,1438.00
E01030948,1598.00
E01030949,1774.00
E01030950,1567.00
E01030951,1338.00
E01030952,1568.00
E01030953,1377.00
E01030954,2395.00
E01030955,1403.00
E01030956,1303.00
E01030957,1362.00
E01030958,1396.00
E01030959,1041.00
E01030960,1782.00
E01030961,1931.00
E01030962,1702.00
E01030963,1556.00
E01030964,1775.00
E01030965,1455.00
E01030966,1459.00
E01030967,1570.00
E01030968,1302.00
E01030969,1509.00
E01030970,1474.00
E01030971,1960.00
E01030972,1946.00
E01030973,1958.00
E01030974,1597.00
E01030975,1402.00
E01030976,1484.00
E01030977,1753.00
E01030978,1508.00
E01030979,2095.00
E01030980,1720.00
E01030981,1617.00
E01030982,1816.00
E01030983,1954.00
E01030984,2087.00
E01030985,1608.00
E01030986,1034.00
E01030987,1390.00
E01030988,2115.00
E01030989,1895.00
E01030990,1483.00
E01030991,1992.00
E01030992,1673.00
E01030993,3014.00
E01030994,1926.00
E01030995,1486.00
E01030996,1582.00
E01030997,1486.00
E01030998,1857.00
E01030999,1435.00
E01031000,1459.00
E01031001,1672.00
E01031002,1812.00
E01031003,1842.00
E01031004,2181.00
E01031005,1380.00
E01031006,1504.00
E01031007,1237.00
E01031008,1367.00
E01031009,2210.00
E01031010,1988.00
E01031011,1909.00
E01031012,1446.00
E01031013,1067.00
E01031014,1197.00
E01031015,1434.00
E01031016,1611.00
E01031017,1304.00
E01031018,1150.00
E01031019,1705.00
E01031020,1521.00
E01031021,1595.00
E01031022,1753.00
E01031023,1611.00
E01031024,1650.00
E01031025,1625.00
E01031026,1615.00
E01031027,1581.00
E01031028,1815.00
E01031029,1516.00
E01031030,2250.00
E01031031,2731.00
E01031032,1422.00
E01031033,1835.00
E01031034,1827.00
E01031035,1960.00
E01031036,1490.00
E01031037,1571.00
E01031038,2014.00
E01031039,1730.00
E01031040,1744.00
E01031041,1676.00
E01031042,1724.00
E01031043,1684.00
E01031044,1675.00
E01031045,1800.00
E01031046,1741.00
E01031047,1973.00
E01031048,1238.00
E01031049,2477.00
E01031050,1878.00
E01031051,1340.00
E01031052,1508.00
E01031053,1399.00
E01031054,1577.00
E01031055,1588.00
E01031056,1540.00
E01031057,1585.00
E01031058,1561.00
E01031059,1565.00
E01031060,1372.00
E01031061,1437.00
E01031062,1175.00
E01031063,1316.00
E01031064,1252.00
E01031065,1533.00
E01031066,1443.00
E01031067,1463.00
E01031068,1691.00
E01031069,1460.00
E01031070,1555.00
E01031073,1852.00
E01031074,1471.00
E01031075,1989.00
E01031077,1619.00
E01031078,2160.00
E01031079,1494.00
E01031080,1743.00
E01031081,1613.00
E01031082,1355.00
E01031083,1481.00
E01031084,2148.00
E01031085,1395.00
E01031086,1955.00
E01031087,2262.00
E01031088,1987.00
E01031089,1421.00
E01031090,1543.00
E01031091,1526.00
E01031092,1350.00
E01031093,1300.00
E01031094,1167.00
E01031095,1302.00
E01031096,1347.00
E01031097,1596.00
E01031098,1433.00
E01031099,2386.00
E01031100,1359.00
E01031101,1400.00
E01031102,1354.00
E01031103,1482.00
E01031104,1405.00
E01031105,1449.00
E01031106,1434.00
E01031107,1120.00
E01031108,1407.00
E01031109,1540.00
E01031110,1536.00
E01031111,1098.00
E01031112,1608.00
E01031113,1490.00
E01031114,1552.00
E01031115,1675.00
E01031116,1724.00
E01031117,1625.00
E01031118,1162.00
E01031119,1756.00
E01031120,1316.00
E01031121,1137.00
E01031122,1405.00
E01031123,1202.00
E01031124,1474.00
E01031125,1483.00
E01031127,1643.00
E01031129,1239.00
E01031130,1793.00
E01031131,1633.00
E01031132,1920.00
E01031133,1710.00
E01031134,1590.00
E01031135,1625.00
E01031136,1772.00
E01031137,1128.00
E01031138,1204.00
E01031139,1842.00
E01031140,1392.00
E01031141,2255.00
E01031142,1746.00
E01031143,1496.00
E01031144,1288.00
E01031145,1566.00
E01031146,1562.00
E01031147,1502.00
E01031148,1715.00
E01031149,1558.00
E01031150,1128.00
E01031151,1496.00
E01031152,1031.00
E01031153,1454.00
E01031154,1767.00
E01031155,1205.00
E01031156,1533.00
E01031157,1869.00
E01031158,1106.00
E01031159,1713.00
E01031160,2123.00
E01031161,2076.00
E01031162,1830.00
E01031163,1617.00
E01031164,2764.00
E01031165,1639.00
E01031166,1953.00
E01031167,1423.00
E01031168,2999.00
E01031169,2022.00
E01031170,1684.00
E01031171,1556.00
E01031172,1696.00
E01031173,2069.00
E01031174,1900.00
E01031175,1427.00
E01031176,1494.00
E01031177,1479.00
E01031178,1413.00
E01031179,1901.00
E01031180,2120.00
E01031181,1857.00
E01031182,2506.00
E01031183,1637.00
E01031184,1509.00
E01031185,1348.00
E01031186,1522.00
E01031187,1954.00
E01031188,2357.00
E01031189,1474.00
E01031190,1887.00
E01031191,1797.00
E01031192,1951.00
E01031193,2145.00
E01031194,2555.00
E01031195,2180.00
E01031196,2429.00
E01031197,1310.00
E01031198,1302.00
E01031199,1585.00
E01031200,1539.00
E01031201,1511.00
E01031202,1651.00
E01031203,1548.00
E01031204,1324.00
E01031205,1579.00
E01031206,1416.00
E01031207,1251.00
E01031208,2142.00
E01031209,2195.00
E01031210,1259.00
E01031211,1132.00
E01031212,2950.00
E01031213,1835.00
E01031214,1871.00
E01031215,1693.00
E01031216,1541.00
E01031217,1200.00
E01031218,1213.00
E01031219,1476.00
E01031220,1506.00
E01031221,1581.00
E01031222,1930.00
E01031223,1378.00
E01031224,1191.00
E01031225,1731.00
E01031227,1956.00
E01031228,1602.00
E01031229,1858.00
E01031230,2569.00
E01031231,2437.00
E01031232,2415.00
E01031233,1617.00
E01031234,1753.00
E01031235,1916.00
E01031236,1529.00
E01031237,1531.00
E01031238,1284.00
E01031239,1623.00
E01031240,1361.00
E01031241,1407.00
E01031242,1518.00
E01031243,1934.00
E01031244,1819.00
E01031245,1245.00
E01031246,1078.00
E01031247,2255.00
E01031248,2224.00
E01031249,1143.00
E01031250,1573.00
E01031251,1136.00
E01031252,1381.00
E01031253,1449.00
E01031254,1532.00
E01031255,1402.00
E01031256,1566.00
E01031257,1378.00
E01031258,1486.00
E01031259,1346.00
E01031260,1165.00
E01031261,1877.00
E01031262,1449.00
E01031263,1771.00
E01031264,1644.00
E01031265,1539.00
E01031266,2141.00
E01031267,1746.00
E01031268,2597.00
E01031269,1644.00
E01031271,1676.00
E01031272,1821.00
E01031273,1375.00
E01031274,1528.00
E01031275,1194.00
E01031276,1499.00
E01031277,1552.00
E01031278,1521.00
E01031279,1214.00
E01031280,1223.00
E01031281,1430.00
E01031282,1473.00
